Name,Team,Position,Cost,Creativity,Influence,Threat,ICT,Goals_conceded,Goals_scored,Assists,Own_goals,Penalties_missed,Penalties_saved,Saves,Yellow_cards,Red_cards,TSB,Minutes,Bonus,Points
Ki Sung-yueng,NEW,MID,50,338.1,307.2,152.0,79.7,29,2,2,0,0,0,0,2,0,0.4,1865,9,73
Kiko Femenia,WAT,DEF,45,302.8,327.2,113.0,74.5,34,1,1,0,0,0,0,2,0,0.9,1709,9,65
King,BOU,FWD,65,556.7,577.0,902.0,203.7,38,8,4,0,0,0,0,3,0,4.4,2450,10,110
Klaassen,EVE,MID,60,33.7,23.0,28.0,8.3,6,0,0,0,0,0,0,0,0,0.2,248,0,7
Klavan,LIV,DEF,45,65.0,357.2,43.0,46.6,15,1,0,0,0,0,0,0,0,0.4,1449,9,78
Knockaert,BHA,MID,55,557.2,404.0,530.0,149.1,29,3,1,0,0,0,0,4,1,0.6,2415,6,88
Kolasinac,ARS,DEF,50,334.9,443.2,404.0,118.3,30,2,4,0,0,0,0,3,0,4.6,2146,6,108
Kompany,MCI,DEF,55,76.5,399.6,116.0,59.2,11,1,1,0,0,0,0,6,0,1.9,1394,2,60
Kongolo,HUD,DEF,45,52.2,268.0,47.0,36.7,14,0,0,0,0,0,0,0,0,0.3,1047,2,30
Koscielny,ARS,DEF,55,123.8,692.0,137.0,95.5,32,2,0,0,0,0,0,4,0,0.2,2225,16,100
Kouyate,WHU,MID,50,262.4,480.0,320.0,106.1,56,2,3,0,0,0,0,5,0,0.4,2798,2,86
Lacazette,ARS,FWD,95,566.0,725.6,1291.0,258.0,28,14,5,0,0,0,0,1,0,2.8,2197,11,138
Lallana,LIV,MID,70,113.4,32.6,128.0,27.3,1,0,0,0,0,0,0,1,0,4.0,234,0,13
Lamela,TOT,MID,65,283.1,204.8,364.0,84.7,12,2,4,0,0,0,0,4,0,0.9,826,1,55
Lanzini,WHU,MID,65,624.9,559.4,502.0,168.8,44,5,7,0,1,0,0,4,0,0.1,2039,11,106
Laporte,MCI,DEF,55,52.8,165.8,34.0,25.4,5,0,0,0,0,0,0,1,0,1.5,806,2,35
Lascelles,NEW,DEF,50,77.2,800.0,234.0,111.5,31,3,0,0,0,0,0,5,0,8.8,2927,9,116
Le Marchand,FUL,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Lejeune,NEW,DEF,45,92.3,557.0,139.0,78.9,32,0,2,0,0,0,0,3,0,0.4,2103,6,66
Lemina,SOU,MID,50,170.6,363.6,145.0,67.8,31,1,1,0,0,0,0,2,0,0.2,1715,5,58
Lennon,BUR,MID,50,203.2,232.2,297.0,73.3,30,0,4,0,0,0,0,2,0,0.5,1906,0,65
Leno,ARS,GKP,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.4,0,0,0
Lewis Cook,BOU,MID,50,423.3,456.4,126.0,100.7,42,0,2,0,0,0,0,5,0,0.3,2234,0,58
Lichtsteiner,ARS,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.4,0,0,0
Lindelof,MUN,DEF,50,37.7,272.8,8.0,32.0,14,0,0,0,0,0,0,1,0,0.6,1284,1,47
Lingard,MUN,MID,70,519.1,526.6,711.0,175.3,18,8,6,0,0,0,0,2,0,14.9,1807,10,128
Llorente,TOT,FWD,60,66.7,60.2,99.0,22.6,2,1,0,0,0,0,0,1,0,0.3,224,2,22
Lloris,TOT,GKP,55,0.1,726.4,0.0,72.3,35,0,0,0,0,0,87,1,0,8.3,3240,6,144
Locadia,BHA,FWD,55,24.6,50.4,89.0,15.8,8,1,1,0,0,0,0,0,0,0.3,221,2,16
Loftus-Cheek,CHE,MID,55,377.0,379.2,487.0,124.5,30,2,5,0,0,0,0,1,0,2.0,1871,2,77
Long,SOU,FWD,50,301.9,235.6,512.0,104.6,28,2,2,0,0,0,0,6,0,1.7,1570,0,53
Long,BUR,DEF,45,64.8,460.0,220.0,74.5,21,1,2,1,0,0,0,1,0,1.1,1440,6,57
Lookman,EVE,MID,55,20.5,12.0,43.0,7.5,6,0,1,0,0,0,0,0,0,0.5,153,0,10
Lovren,LIV,DEF,50,104.5,656.4,242.0,100.2,24,2,1,0,0,0,0,4,0,10.3,2124,10,110
Lowton,BUR,DEF,50,264.9,574.6,46.0,89.0,26,0,3,0,0,0,0,1,0,0.8,2295,4,89
Lucas Moura,TOT,MID,70,83.2,49.0,41.0,17.5,6,0,1,0,0,0,0,0,0,1.7,206,0,11
Lukaku,MUN,FWD,110,572.4,831.0,1334.0,273.2,26,16,7,0,1,0,0,4,0,15.6,2866,18,162
Lossl,HUD,GKP,45,30.0,846.8,0.0,87.8,58,0,1,1,0,2,103,1,0,2.7,3420,11,135
Lowe,HUD,DEF,45,125.5,266.0,39.0,43.0,26,0,0,0,0,0,0,1,0,0.2,1585,0,60
Maddison,LEI,MID,65,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
Madine,CAR,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7,0,0,0
Maguire,LEI,DEF,55,254.3,955.8,478.0,168.8,60,2,4,0,0,0,0,7,0,22.1,3420,10,117
Mahrez,MCI,MID,90,924.0,966.0,932.0,282.6,51,12,13,0,0,0,0,2,0,8.9,2948,19,195
Maitland-Niles,ARS,MID,45,141.3,168.4,67.0,37.8,16,0,0,0,0,0,0,1,0,0.6,908,0,25
Malone,HUD,DEF,40,146.8,221.6,97.0,46.5,23,0,1,0,0,0,0,3,0,12.3,1110,4,41
Manquillo,NEW,DEF,45,164.8,266.0,26.0,45.9,31,0,1,0,0,0,0,2,0,0.2,1757,1,49
Mane,LIV,MID,95,739.1,677.4,964.0,238.0,24,10,8,0,0,0,0,3,1,12.2,2189,8,147
March,BHA,MID,50,320.9,357.4,316.0,99.8,29,1,3,0,0,0,0,3,0,0.1,1838,3,74
Mariappa,WAT,DEF,45,59.4,462.0,106.0,62.8,43,0,0,0,0,0,0,4,0,0.3,2206,2,58
Martial,MUN,MID,75,509.3,535.4,748.0,179.5,13,9,6,0,0,0,0,1,0,2.5,1572,7,125
Martina,EVE,DEF,45,238.8,468.8,39.0,74.9,30,0,2,0,0,0,0,2,0,0.2,1830,0,55
Masina,WAT,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Masuaku,WHU,MID,45,295.1,385.0,128.0,80.7,29,0,3,0,0,0,0,5,0,3.1,1867,2,68
Mata,MUN,MID,65,849.9,422.8,453.0,172.1,10,3,5,0,0,0,0,1,0,1.0,1919,6,100
Matic,MUN,MID,50,427.9,681.4,168.0,127.9,26,1,1,0,0,0,0,6,0,3.8,3117,3,91
Matip,LIV,DEF,50,96.1,544.8,140.0,78.1,27,1,0,0,0,0,0,3,0,0.4,1995,3,81
Mavropanos,ARS,DEF,50,1.3,52.2,2.0,5.5,5,0,0,0,0,0,0,0,1,0.3,194,0,4
Mbemba,NEW,DEF,40,67.1,158.2,6.0,23.2,11,0,0,0,0,0,0,0,0,3.0,670,3,20
McArthur,CRY,MID,50,333.0,490.6,566.0,138.9,35,5,2,0,0,0,0,5,0,2.1,2425,9,101
McCarthy,SOU,GKP,45,0.0,280.8,0.0,28.1,26,0,0,0,0,0,42,2,0,1.1,1620,3,52
McCarthy,EVE,MID,45,19.3,33.8,4.0,5.8,6,0,0,0,0,0,0,0,0,0.0,204,0,6
McDonald,FUL,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
McQueen,SOU,DEF,40,34.2,29.4,8.0,7.2,2,0,0,0,0,0,0,0,0,0.9,142,2,14
McTominay,MUN,MID,45,53.6,78.2,11.0,14.2,3,0,0,0,0,0,0,2,0,0.6,629,0,21
Mee,BUR,DEF,50,74.5,748.6,349.0,117.3,27,0,0,0,0,0,0,5,0,4.7,2610,6,90
Mendez-Laing,CAR,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Mendy,MCI,DEF,60,139.3,84.2,48.0,27.2,1,0,1,0,0,0,0,2,0,5.4,360,1,20
Merino,NEW,MID,50,236.7,374.8,156.0,76.9,18,1,1,0,0,0,0,4,0,0.0,1337,4,49
Mignolet,LIV,GKP,50,0.0,281.0,0.0,28.0,24,0,0,0,0,1,36,3,0,0.2,1710,0,67
Milivojevic,CRY,MID,65,379.0,873.8,432.0,168.6,52,10,2,0,1,0,0,8,0,12.3,3079,21,144
Milner,LIV,MID,55,615.5,437.2,272.0,132.5,25,0,3,0,0,0,0,3,0,0.6,1759,4,77
Mings,BOU,DEF,45,14.8,46.6,10.0,7.2,5,0,0,0,0,0,0,1,0,0.2,201,0,3
Mir,WOL,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.3,0,0,0
Mirallas,EVE,MID,55,20.2,16.4,42.0,7.9,8,0,0,0,0,0,0,1,0,0.0,135,0,5
Miranda,WOL,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
Mkhitaryan,ARS,MID,70,727.8,506.8,400.0,163.8,17,3,9,0,0,0,0,2,0,20.1,1712,9,107
Monreal,ARS,DEF,55,238.7,693.6,305.0,124.0,29,5,2,0,0,0,0,3,0,4.0,2241,15,130
Mooy,HUD,MID,55,848.8,753.2,350.0,195.2,52,4,3,0,0,0,0,4,0,4.4,3066,8,113
Morata,CHE,FWD,90,478.9,620.6,1192.0,228.8,19,11,6,0,0,0,0,7,0,2.8,2055,13,122
Moreno,LIV,DEF,45,250.1,261.8,106.0,61.7,19,0,1,0,0,0,0,1,0,0.3,1264,3,52
Morgan,LEI,DEF,45,62.0,530.0,158.0,75.1,52,0,0,0,0,0,0,4,0,0.9,2817,1,61
Morrison,CAR,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1,0,0,0
Moses,CHE,DEF,60,358.1,417.0,482.0,125.9,20,3,6,0,0,0,0,3,0,6.2,2109,9,131
Mounie,HUD,FWD,60,270.7,377.0,600.0,124.5,32,7,2,0,0,0,0,2,0,0.3,1849,12,92
Mousset,BOU,FWD,50,69.5,120.4,252.0,43.9,16,2,0,0,0,0,0,1,0,0.3,581,3,36
Murphy,CAR,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Murphy,NEW,MID,50,159.7,161.8,227.0,54.7,25,1,2,0,0,0,0,0,0,0.1,1137,2,51
Murray,BHA,FWD,65,271.8,492.4,779.0,153.1,36,12,0,0,2,0,0,9,0,1.3,2184,16,111
Mustafi,ARS,DEF,55,129.9,836.6,202.0,117.0,30,3,1,0,0,0,0,6,0,1.0,2272,13,109
Navarro,WAT,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Ndidi,LEI,MID,50,230.7,640.4,299.0,117.2,45,0,4,0,0,0,0,6,2,0.7,2896,4,78
Nelson,ARS,MID,45,29.7,12.0,11.0,5.3,3,0,0,0,0,0,0,0,0,1.0,144,0,5
Neves,WOL,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15.4,0,0,0
Niasse,EVE,FWD,55,159.2,370.6,634.0,115.2,23,8,3,0,0,0,0,2,0,1.5,1076,14,83
Noble,WHU,MID,50,337.8,527.6,141.0,100.8,45,4,0,0,0,0,0,6,0,0.4,2400,7,84
Norris,WOL,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.7,0,0,0
Obiang,WHU,MID,45,132.1,377.8,88.0,60.1,29,2,0,0,0,0,0,3,0,1.3,1562,6,54
Odoi,FUL,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Ogbonna,WHU,DEF,45,81.4,687.8,145.0,91.4,60,1,0,0,0,0,0,3,0,1.1,2880,4,77
Okaka,WAT,FWD,50,92.0,74.4,145.0,29.8,9,1,1,0,0,0,0,2,0,0.0,442,1,24
Okazaki,LEI,FWD,55,228.1,347.6,508.0,107.9,19,6,3,0,0,0,0,2,0,1.5,1314,7,76
Oriol Romeu,SOU,MID,45,338.7,616.2,231.0,118.7,47,1,0,0,0,0,0,11,0,2.7,2897,0,68
Otamendi,MCI,DEF,65,224.6,846.6,363.0,143.7,25,4,0,1,0,0,0,9,0,9.2,2966,21,156
Oxford,WHU,DEF,45,0.0,3.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0.2,4,0,1
Paterson,CAR,MID,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Patricio,WOL,GKP,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6.0,0,0,0
Pedro,CHE,MID,65,410.0,338.4,498.0,124.6,14,4,2,0,0,0,0,1,0,1.0,1511,2,81
Peltier,CAR,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.4,0,0,0
Pereira,LEI,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
Pereyra,WAT,MID,60,370.6,346.0,472.0,118.8,34,5,3,0,0,0,0,3,0,0.4,1610,5,81
Pickford,EVE,GKP,50,30.1,873.6,4.0,90.7,58,0,0,0,0,1,121,0,0,21.6,3420,16,145
Pilkington,CAR,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Pogba,MUN,MID,80,663.5,710.8,780.0,215.6,20,6,13,0,0,0,0,5,1,14.4,2145,15,138
Pope,BUR,GKP,50,40.0,862.4,0.0,90.1,35,0,0,0,0,1,113,3,0,7.9,3114,19,152
Pritchard,HUD,MID,50,300.3,173.6,213.0,68.7,12,1,2,0,0,0,0,1,0,0.1,997,3,40
Prodl,WAT,DEF,45,25.9,276.4,89.0,39.3,29,0,0,0,0,0,0,5,0,0.2,1566,0,42
Propper,BHA,MID,50,297.1,535.8,255.0,108.9,50,0,4,0,0,0,0,2,1,0.2,3118,1,87
Pugh,BOU,MID,45,195.5,99.2,224.0,51.6,17,0,0,0,0,0,0,2,0,1.0,974,0,32
Puncheon,CRY,MID,45,93.9,46.4,112.0,25.1,14,0,0,0,0,0,0,5,0,0.8,574,0,11
Perez,NEW,FWD,65,539.0,571.8,809.0,191.7,28,8,6,1,0,0,0,3,0,4.1,2486,15,124
Quaner,HUD,FWD,45,255.7,209.0,283.0,74.8,23,0,4,0,0,0,0,4,0,7.4,1268,0,44
Ralls,CAR,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Ramsey,ARS,MID,75,478.3,631.2,734.0,184.2,25,7,10,0,0,0,0,0,0,4.6,1844,12,130
Rashford,MUN,FWD,70,412.1,470.8,838.0,171.7,16,7,5,0,0,0,0,3,0,7.4,1799,11,104
Ream,FUL,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
Redmond,SOU,MID,55,630.9,347.0,493.0,147.2,31,1,3,0,0,0,0,3,0,0.6,1938,3,72
Reid,WHU,DEF,45,48.8,322.4,64.0,43.6,27,0,0,0,0,0,0,5,0,0.0,1452,3,42
Reid,CAR,FWD,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.3,0,0,0
Rice,WHU,DEF,45,35.7,310.4,29.0,37.5,29,0,0,0,0,0,0,1,0,0.3,1421,0,41
Richarlison,WAT,MID,65,384.7,497.0,1217.0,209.3,54,5,8,0,0,0,0,4,0,6.7,2817,4,125
Riedewald,CRY,DEF,45,21.5,74.4,12.0,10.6,6,0,0,0,0,0,0,0,0,0.1,435,0,23
Ritchie,NEW,MID,60,844.4,561.2,520.0,192.6,35,3,7,0,0,0,0,6,0,1.1,2802,10,116
Robertson,LIV,DEF,60,414.5,424.0,174.0,101.3,18,1,5,0,0,0,0,2,0,16.1,1940,12,111
Rojo,MUN,DEF,50,26.0,151.4,47.0,22.5,8,0,0,0,0,0,0,6,0,0.6,639,4,23
Romero,MUN,GKP,50,0.0,26.4,0.0,2.6,0,0,0,0,0,0,3,0,0,0.1,90,0,7
Rose,TOT,DEF,60,181.6,159.4,117.0,45.9,14,0,2,0,0,0,0,4,0,2.2,800,0,24
Ruddy,WOL,GKP,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.9,0,0,0
Ryan,BHA,GKP,45,0.0,911.6,0.0,91.1,54,0,0,0,0,2,124,0,0,6.1,3420,13,146
Rudiger,CHE,DEF,60,83.0,546.6,217.0,84.8,22,2,1,0,0,0,0,4,0,3.2,2336,8,115
Sabiri,HUD,MID,45,40.6,30.8,53.0,12.4,5,0,1,0,0,0,0,1,0,0.1,217,0,10
Sakho,CRY,DEF,50,30.7,426.2,77.0,53.6,23,1,2,0,0,0,0,1,0,1.2,1597,18,81
Sako,CRY,MID,50,103.1,143.2,227.0,46.9,10,3,0,0,0,0,0,0,0,0.0,466,1,36
Salah,LIV,MID,130,942.5,1496.2,2109.0,454.4,29,32,12,0,1,0,0,1,0,47.5,2905,26,303
Sandro,EVE,FWD,55,28.3,8.8,67.0,9.8,7,0,0,0,0,0,0,0,0,0.0,275,0,10
Sane,MCI,MID,95,891.3,842.4,1013.0,274.4,22,10,15,0,0,0,0,4,0,18.4,2415,17,179
Saiss,WOL,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Schelotto,BHA,DEF,40,99.2,210.0,73.0,38.2,30,0,0,0,0,0,0,3,0,2.6,1313,0,20
Schindler,HUD,DEF,45,107.1,928.0,149.0,119.1,53,0,2,0,0,0,0,6,1,3.4,3264,15,102
Schlupp,CRY,DEF,45,189.7,339.6,155.0,68.6,30,0,2,0,0,0,0,3,0,0.4,1742,0,50
Schmeichel,LEI,GKP,50,11.1,687.2,0.0,69.9,47,0,0,1,0,2,93,3,0,4.9,2965,17,123
Schneiderlin,EVE,MID,45,159.2,361.2,52.0,57.2,38,0,0,0,0,0,0,4,1,1.9,2124,1,52
Sema,WAT,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Seri,FUL,MID,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.7,0,0,0
Sessegnon,FUL,MID,65,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,13.5,0,0,0
Shaqiri,LIV,MID,75,1151.6,718.0,676.0,255.2,58,8,9,0,1,0,0,5,0,3.9,3039,19,155
Shaw,MUN,DEF,50,127.0,142.6,144.0,41.5,2,0,0,0,0,0,0,2,0,2.3,787,4,48
Shelvey,NEW,MID,55,639.9,442.6,243.0,132.3,30,1,4,0,0,0,0,2,2,1.1,2264,4,73
Sigurdsson,EVE,MID,75,614.9,485.6,437.0,154.0,40,4,4,0,0,0,0,2,0,3.1,2257,8,96
Silva,LEI,MID,50,120.0,133.2,65.0,31.8,18,0,2,0,0,0,0,3,0,0.2,760,0,23
Simpson,LEI,DEF,45,121.2,444.2,42.0,60.7,41,0,0,0,0,0,0,4,0,0.4,2306,0,55
Simpson,BOU,DEF,40,0.0,6.2,0.0,0.6,2,0,0,0,0,0,0,0,0,5.2,71,0,1
Sims,SOU,MID,45,43.5,32.6,149.0,22.5,2,0,0,0,0,0,0,0,0,0.1,160,0,8
Sinclair,WAT,FWD,45,11.0,4.4,4.0,1.9,1,0,0,0,0,0,0,0,0,1.5,29,0,4
Sissoko,TOT,MID,50,384.7,245.8,281.0,91.1,18,1,1,0,0,0,0,3,0,0.2,1385,0,58
Smalling,MUN,DEF,60,35.3,743.8,230.0,101.2,24,4,0,0,0,0,0,4,0,4.9,2535,9,123
Smith,HUD,DEF,45,251.6,322.0,50.0,62.8,31,0,1,0,0,0,0,7,0,0.1,1902,2,50
Smithies,CAR,GKP,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Sobhi,HUD,MID,50,237.9,237.6,206.0,68.1,30,2,1,0,0,0,0,2,0,0.5,1227,2,51
Sokratis,ARS,DEF,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.3,0,0,0
Solanke,LIV,FWD,50,199.4,123.8,350.0,66.4,4,1,2,0,0,0,0,0,0,0.4,581,2,38
Son,TOT,MID,85,588.2,725.8,1177.0,249.1,18,12,8,0,0,0,0,0,0,8.7,2292,16,178
Souare,CRY,DEF,45,1.1,0.2,0.0,0.1,0,0,0,0,0,0,0,0,0,0.1,8,0,1
Speroni,CRY,GKP,40,0.0,213.6,0.0,21.3,14,0,0,0,0,0,30,0,0,14.5,990,3,36
Stanislas,BOU,MID,60,377.2,394.8,483.0,125.1,22,5,3,0,0,0,0,1,0,0.2,1285,7,75
Steele,BHA,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.3,0,0,0
Stekelenburg,EVE,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.2,0,0,0
Stephens,BHA,MID,45,272.5,625.8,176.0,107.7,50,0,3,0,0,0,0,6,0,11.5,3240,2,87
Stephens,SOU,DEF,45,68.3,506.6,224.0,79.9,33,2,0,0,0,0,0,6,1,0.3,1980,2,58
Sterling,MCI,MID,110,838.2,969.8,1488.0,329.7,23,18,17,0,0,0,0,3,1,3.0,2584,19,229
Steve Cook,BOU,DEF,45,65.6,870.0,271.0,120.6,53,2,1,1,0,0,0,5,0,0.9,2764,9,83
Stones,MCI,DEF,55,26.3,283.4,120.0,43.2,11,0,0,0,0,0,0,0,0,8.1,1301,5,70
Sturridge,LIV,FWD,60,205.3,136.2,304.0,64.5,8,2,1,0,0,0,0,0,0,0.1,541,0,32
Surman,BOU,MID,50,261.1,458.0,121.0,84.0,29,2,5,0,0,0,0,2,0,0.5,1851,9,82
Suttner,BHA,DEF,40,105.6,187.4,17.0,30.8,18,0,0,0,0,0,0,0,0,5.7,1178,3,38
Sanchez,MUN,MID,105,1155.2,823.2,1281.0,326.1,32,9,10,0,1,0,0,5,0,6.8,2546,13,152
Sanchez,TOT,DEF,60,74.8,598.0,89.0,76.2,21,0,0,1,0,0,0,1,1,3.0,2532,8,107
Sorloth,CRY,FWD,50,74.0,48.6,102.0,22.5,9,0,0,0,0,0,0,0,0,0.5,360,0,8
Tarkowski,BUR,DEF,50,98.4,822.0,253.0,117.8,30,0,1,0,0,0,0,5,0,7.9,2790,4,101
Taylor,BUR,DEF,45,86.8,184.2,4.0,27.5,12,0,0,0,0,0,0,3,0,0.2,949,0,23
Tomkins,CRY,DEF,45,22.4,712.6,309.0,104.7,32,3,0,0,0,0,0,8,0,11.2,2386,9,99
Torreira,ARS,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.9,0,0,0
Tosun,EVE,FWD,70,226.4,232.4,304.0,75.6,13,5,0,0,0,0,0,0,0,11.2,984,9,55
Townsend,CRY,MID,60,1012.1,626.0,587.0,222.8,48,2,9,0,0,0,0,3,0,2.0,3120,7,121
Trippier,TOT,DEF,60,617.5,459.0,78.0,115.6,21,0,7,0,0,0,0,1,0,26.1,1912,18,113
Valencia,MUN,DEF,65,438.5,559.2,259.0,125.5,22,3,1,0,0,0,0,7,0,5.1,2741,13,146
Vardy,LEI,FWD,90,439.9,822.8,1222.0,248.6,57,20,2,0,1,0,0,3,0,9.1,3248,28,183
Vertonghen,TOT,DEF,60,205.7,774.4,243.0,122.7,31,0,1,0,0,0,0,4,0,8.5,3203,13,138
Vestergaard,SOU,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.9,0,0,0
Vinagre,WOL,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Vlasic,EVE,MID,50,159.1,91.8,85.0,33.6,12,0,0,0,0,0,0,0,0,0.1,572,0,18
Vokes,BUR,FWD,55,128.0,208.4,384.0,71.1,16,4,2,0,0,0,0,3,0,1.1,977,7,63
Vorm,TOT,GKP,50,0.0,19.0,0.0,1.9,1,0,0,0,0,0,4,0,0,0.1,90,0,3
Walcott,EVE,MID,65,234.9,316.6,406.0,95.9,17,3,3,0,0,0,0,2,0,3.9,1214,3,62
Walker,MCI,DEF,65,511.4,542.4,117.0,117.1,22,0,6,1,0,0,0,2,1,8.7,2784,8,138
Walker-Peters,TOT,DEF,45,48.3,70.4,10.0,12.9,4,0,2,0,0,0,0,0,0,0.3,188,0,13
Walters,BUR,MID,50,0.7,1.2,12.0,1.1,2,0,0,0,0,0,0,0,0,0.1,36,0,3
Wan-Bissaka,CRY,DEF,40,60.0,207.2,2.0,26.8,10,0,0,0,0,0,0,1,0,3.5,627,0,15
Wanyama,TOT,MID,50,96.8,206.0,77.0,37.8,11,1,0,0,0,0,0,2,0,0.2,837,1,32
Ward,LEI,GKP,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Ward,CAR,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Ward,CRY,DEF,45,163.5,340.6,58.0,56.3,25,0,1,1,0,0,0,4,0,0.4,1613,0,41
Ward,BUR,DEF,50,270.9,498.4,82.0,85.4,27,1,1,0,0,0,0,1,0,8.8,2460,9,102
Ward-Prowse,SOU,MID,55,613.9,363.4,296.0,127.1,29,3,5,0,0,0,0,3,0,0.7,1708,8,84
Welbeck,ARS,FWD,65,212.8,309.8,435.0,96.0,21,5,2,0,0,0,0,1,0,0.8,1178,6,70
Wells,BUR,FWD,45,3.5,7.2,37.0,4.7,3,0,0,0,0,0,0,0,0,2.1,46,0,9
Westwood,BUR,MID,45,134.8,182.4,90.0,40.7,17,0,1,0,0,0,0,2,0,0.3,1105,1,35
Wickham,CRY,FWD,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Wijnaldum,LIV,MID,55,356.2,341.8,399.0,109.9,23,1,2,0,0,0,0,1,0,0.5,2381,1,85
Williams,EVE,DEF,45,39.0,518.0,132.0,68.9,31,1,0,0,0,0,0,3,1,1.5,1830,3,56
Williams,HUD,MID,45,83.0,131.4,56.0,27.0,22,0,0,0,0,0,0,2,0,0.0,1115,0,28
Willian,CHE,MID,75,891.5,640.0,715.0,224.5,19,6,8,0,0,0,0,1,0,7.3,1874,13,130
Wilshere,WHU,MID,50,281.8,258.4,169.0,71.0,16,1,3,0,0,0,0,6,0,5.1,1185,2,46
Wilson,BOU,FWD,60,288.4,392.2,799.0,147.5,33,8,2,0,0,0,0,0,0,4.1,1981,13,102
Winks,TOT,MID,55,172.2,144.4,14.0,33.1,9,0,1,0,0,0,0,0,0,0.0,768,0,31
Wood,BUR,FWD,65,203.5,442.0,692.0,133.8,11,10,1,0,0,0,0,1,0,2.7,1621,20,104
Xhaka,ARS,MID,55,822.8,753.4,378.0,195.3,50,1,8,0,0,0,0,10,0,4.5,3259,3,109
Yarmolenko,WHU,MID,70,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5.2,0,0,0
Yedlin,NEW,DEF,45,340.7,494.4,63.0,90.0,37,0,2,1,0,0,0,5,0,1.8,2842,5,88
Yoshida,SOU,DEF,45,67.0,525.2,236.0,83.0,32,2,1,0,0,0,0,2,1,1.6,2049,6,76
Young,MUN,DEF,60,502.3,601.2,213.0,131.6,26,2,6,0,0,0,0,7,0,5.0,2444,11,98
Zabaleta,WHU,DEF,45,293.7,635.0,77.0,100.7,62,0,1,1,0,0,0,9,0,2.9,3289,6,90
Zaha,CRY,FWD,70,716.9,668.0,1125.0,251.0,31,9,7,0,0,0,0,5,0,30.9,2549,8,136
Zanka,HUD,DEF,45,123.6,768.6,169.0,106.2,58,0,3,0,0,0,0,6,0,10.5,3420,9,107
